date,cmname,price,mktname
1/15/2011,Rice (coarse) - Retail,32,Chittagong Division
2/15/2011,Rice (coarse) - Retail,31.5,Chittagong Division
3/15/2011,Rice (coarse) - Retail,31.5,Chittagong Division
4/15/2011,Rice (coarse) - Retail,31,Chittagong Division
5/15/2011,Rice (coarse) - Retail,29,Chittagong Division
6/15/2011,Rice (coarse) - Retail,32,Chittagong Division
7/15/2011,Rice (coarse) - Retail,32.1667,Chittagong Division
8/15/2011,Rice (coarse) - Retail,33.4,Chittagong Division
9/15/2011,Rice (coarse) - Retail,33.5,Chittagong Division
10/15/2011,Rice (coarse) - Retail,32.6,Chittagong Division
11/15/2011,Rice (coarse) - Retail,29.75,Chittagong Division
12/15/2011,Rice (coarse) - Retail,28.5871,Chittagong Division
1/15/2012,Rice (coarse) - Retail,34.3333,Chittagong Division
2/15/2012,Rice (coarse) - Retail,34,Chittagong Division
3/15/2012,Rice (coarse) - Retail,32.6667,Chittagong Division
4/15/2012,Rice (coarse) - Retail,32,Chittagong Division
5/15/2012,Rice (coarse) - Retail,27.5,Chittagong Division
6/15/2012,Rice (coarse) - Retail,28.4286,Chittagong Division
7/15/2012,Rice (coarse) - Retail,27.2857,Chittagong Division
8/15/2012,Rice (coarse) - Retail,26.7143,Chittagong Division
9/15/2012,Rice (coarse) - Retail,26.2857,Chittagong Division
10/15/2012,Rice (coarse) - Retail,26.25,Chittagong Division
11/15/2012,Rice (coarse) - Retail,27.8571,Chittagong Division
12/15/2012,Rice (coarse) - Retail,27.86,Chittagong Division
1/15/2013,Rice (coarse) - Retail,26.4,Chittagong Division
2/15/2013,Rice (coarse) - Retail,28.5,Chittagong Division
3/15/2013,Rice (coarse) - Retail,30,Chittagong Division
4/15/2013,Rice (coarse) - Retail,30.25,Chittagong Division
5/15/2013,Rice (coarse) - Retail,34.25,Chittagong Division
6/15/2013,Rice (coarse) - Retail,30.8333,Chittagong Division
7/15/2013,Rice (coarse) - Retail,31.17,Chittagong Division
8/15/2013,Rice (coarse) - Retail,31.1667,Chittagong Division
9/15/2013,Rice (coarse) - Retail,32,Chittagong Division
10/15/2013,Rice (coarse) - Retail,32.6667,Chittagong Division
11/15/2013,Rice (coarse) - Retail,33.8333,Chittagong Division
12/15/2013,Rice (coarse) - Retail,33.4,Chittagong Division
1/15/2014,Rice (coarse) - Retail,36.88,Chittagong Division
2/15/2014,Rice (coarse) - Retail,32.8682,Chittagong Division
3/15/2014,Rice (coarse) - Retail,33.0197,Chittagong Division
4/15/2014,Rice (coarse) - Retail,37.63,Chittagong Division
5/15/2014,Rice (coarse) - Retail,37.5,Chittagong Division
6/15/2014,Rice (coarse) - Retail,34.1667,Chittagong Division
7/15/2014,Rice (coarse) - Retail,34.1667,Chittagong Division
8/15/2014,Rice (coarse) - Retail,35.7143,Chittagong Division
9/15/2014,Rice (coarse) - Retail,35.7143,Chittagong Division
10/15/2014,Rice (coarse) - Retail,35.5714,Chittagong Division
11/15/2014,Rice (coarse) - Retail,35.1429,Chittagong Division
12/15/2014,Rice (coarse) - Retail,34.8571,Chittagong Division
1/15/2015,Rice (coarse) - Retail,35.2857,Chittagong Division
2/15/2015,Rice (coarse) - Retail,35.4286,Chittagong Division
3/15/2015,Rice (coarse) - Retail,35.4286,Chittagong Division
4/15/2015,Rice (coarse) - Retail,33,Chittagong Division
5/15/2015,Rice (coarse) - Retail,32.2857,Chittagong Division
6/15/2015,Rice (coarse) - Retail,32.5,Chittagong Division
7/15/2015,Rice (coarse) - Retail,28.8,Chittagong Division
8/15/2015,Rice (coarse) - Retail,28.6,Chittagong Division
9/15/2015,Rice (coarse) - Retail,28.83,Chittagong Division
10/15/2015,Rice (coarse) - Retail,29,Chittagong Division
11/15/2015,Rice (coarse) - Retail,28.67,Chittagong Division
12/15/2015,Rice (coarse) - Retail,27.8,Chittagong Division
1/15/2016,Rice (coarse) - Retail,28.33,Chittagong Division
2/15/2016,Rice (coarse) - Retail,28,Chittagong Division
3/15/2016,Rice (coarse) - Retail,26.5,Chittagong Division
4/15/2016,Rice (coarse) - Retail,25.8,Chittagong Division
5/15/2016,Rice (coarse) - Retail,25.33,Chittagong Division
6/15/2016,Rice (coarse) - Retail,25,Chittagong Division
7/15/2016,Rice (coarse) - Retail,26.4,Chittagong Division
8/15/2016,Rice (coarse) - Retail,28.3,Chittagong Division
9/15/2016,Rice (coarse) - Retail,30.1,Chittagong Division
10/15/2016,Rice (coarse) - Retail,33.6,Chittagong Division
11/15/2016,Rice (coarse) - Retail,38,Chittagong Division
12/15/2016,Rice (coarse) - Retail,35,Chittagong Division
1/15/2017,Rice (coarse) - Retail,37.33,Chittagong Division
2/15/2017,Rice (coarse) - Retail,36.25,Chittagong Division
3/15/2017,Rice (coarse) - Retail,37,Chittagong Division
4/15/2017,Rice (coarse) - Retail,41.8,Chittagong Division
5/15/2017,Rice (coarse) - Retail,44.2,Chittagong Division
6/15/2017,Rice (coarse) - Retail,44.7483,Chittagong Division
7/15/2017,Rice (coarse) - Retail,42.446,Chittagong Division
8/15/2017,Rice (coarse) - Retail,41.904,Chittagong Division
9/15/2017,Rice (coarse) - Retail,44.616,Chittagong Division
10/15/2017,Rice (coarse) - Retail,44.486,Chittagong Division
11/15/2017,Rice (coarse) - Retail,42.253,Chittagong Division
12/15/2017,Rice (coarse) - Retail,38.09,Chittagong Division
1/15/2018,Rice (coarse) - Retail,38.413,Chittagong Division
2/15/2018,Rice (coarse) - Retail,38.146,Chittagong Division
3/15/2018,Rice (coarse) - Retail,38.517,Chittagong Division
4/15/2018,Rice (coarse) - Retail,37.16,Chittagong Division
5/15/2018,Rice (coarse) - Retail,35.68,Chittagong Division
6/15/2018,Rice (coarse) - Retail,38.535,Chittagong Division
7/15/2018,Rice (coarse) - Retail,39.233,Chittagong Division
8/15/2018,Rice (coarse) - Retail,36.173,Chittagong Division
9/15/2018,Rice (coarse) - Retail,35.942,Chittagong Division
10/15/2018,Rice (coarse) - Retail,34.722,Chittagong Division
11/15/2018,Rice (coarse) - Retail,33.0175,Chittagong Division
12/15/2018,Rice (coarse) - Retail,33,Chittagong Division
1/15/2019,Rice (coarse) - Retail,33,Chittagong Division
2/15/2019,Rice (coarse) - Retail,33,Chittagong Division
3/15/2019,Rice (coarse) - Retail,33,Chittagong Division
4/15/2019,Rice (coarse) - Retail,33,Chittagong Division
5/15/2019,Rice (coarse) - Retail,33,Chittagong Division
6/15/2019,Rice (coarse) - Retail,30.19,Chittagong Division
9/15/2019,Rice (coarse) - Retail,30.7666,Chittagong Division
10/15/2019,Rice (coarse) - Retail,31.7,Chittagong Division
11/15/2019,Rice (coarse) - Retail,31.7,Chittagong Division
12/15/2019,Rice (coarse) - Retail,33.3,Chittagong Division
1/15/2020,Rice (coarse) - Retail,33.3,Chittagong Division
2/15/2020,Rice (coarse) - Retail,33.5,Chittagong Division
3/15/2020,Rice (coarse) - Retail,33.5,Chittagong Division
5/15/2020,Rice (coarse) - Retail,35.3,Chittagong Division
6/15/2020,Rice (coarse) - Retail,39.075,Chittagong Division
7/15/2020,Rice (coarse) - Retail,39,Rangamati Sadar
8/15/2020,Rice (coarse) - Retail,39,Rangamati Sadar
9/15/2020,Rice (coarse) - Retail,39,Rangamati Sadar
10/15/2020,Rice (coarse) - Retail,39,Rangamati Sadar
11/15/2020,Rice (coarse) - Retail,39,Rangamati Sadar
12/15/2020,Rice (coarse) - Retail,43,Rangamati Sadar
1/15/2021,Rice (coarse) - Retail,43,Rangamati Sadar
2/15/2021,Rice (coarse) - Retail,43,Rangamati Sadar
3/15/2021,Rice (coarse) - Retail,43,Rangamati Sadar
4/15/2021,Rice (coarse) - Retail,43,Rangamati Sadar
5/15/2021,Rice (coarse) - Retail,42.2,Rangamati Sadar
6/15/2021,Rice (coarse) - Retail,41,Rangamati Sadar
7/15/2021,Rice (coarse) - Retail,41,Rangamati Sadar
8/15/2021,Rice (coarse) - Retail,41,Rangamati Sadar
9/15/2021,Rice (coarse) - Retail,44.34,Rangamati Sadar
10/15/2021,Rice (coarse) - Retail,43.64,Rangamati Sadar
11/15/2021,Rice (coarse) - Retail,43,Rangamati Sadar
12/15/2021,Rice (coarse) - Retail,45.75,Rangamati Sadar
