date,cmname,price,mktname
5/15/2019,Rice (coarse) - Retail,28.25,Khulna Division
6/15/2019,Rice (coarse) - Retail,28.05,Khulna Division
9/15/2019,Rice (coarse) - Retail,27.5,Khulna Division
10/15/2019,Rice (coarse) - Retail,27.3,Khulna Division
11/15/2019,Rice (coarse) - Retail,27.9,Khulna Division
12/15/2019,Rice (coarse) - Retail,26.5,Khulna Division
1/15/2020,Rice (coarse) - Retail,27.6,Khulna Division
2/15/2020,Rice (coarse) - Retail,28.9,Khulna Division
3/15/2020,Rice (coarse) - Retail,31.8,Khulna Division
4/15/2020,Rice (coarse) - Retail,22.5,Khulna Division
5/15/2020,Rice (coarse) - Retail,39.1,Khulna Division
6/15/2020,Rice (coarse) - Retail,40.14,Khulna Division
7/15/2020,Rice (coarse) - Retail,41,Khulna Division
8/15/2020,Rice (coarse) - Retail,41.316,Khulna Sadar
9/15/2020,Rice (coarse) - Retail,43.34,Khulna Sadar
10/15/2020,Rice (coarse) - Retail,44.1975,Khulna Sadar
11/15/2020,Rice (coarse) - Retail,43.9,Khulna Sadar
5/15/2021,Rice (coarse) - Retail,43.2,Khulna Sadar
6/15/2021,Rice (coarse) - Retail,43.8075,Khulna Sadar
7/15/2021,Rice (coarse) - Retail,45.175,Khulna Sadar
8/15/2021,Rice (coarse) - Retail,45,Khulna Sadar
9/15/2021,Rice (coarse) - Retail,44.22,Khulna Sadar
10/15/2021,Rice (coarse) - Retail,43.16,Khulna Sadar
11/15/2021,Rice (coarse) - Retail,43.38,Khulna Sadar
12/15/2021,Rice (coarse) - Retail,41.46,Khulna Sadar
