date,cmname,price,mktname
1/15/2015,Wheat flour - Retail,35.7143,Rajshahi Division
2/15/2015,Wheat flour - Retail,35.7143,Rajshahi Division
3/15/2015,Wheat flour - Retail,35.6429,Rajshahi Division
4/15/2015,Wheat flour - Retail,34.8571,Rajshahi Division
5/15/2015,Wheat flour - Retail,33.75,Rajshahi Division
6/15/2015,Wheat flour - Retail,33.5714,Rajshahi Division
7/15/2015,Wheat flour - Retail,33.4286,Rajshahi Division
8/15/2015,Wheat flour - Retail,32.8462,Rajshahi Division
9/15/2015,Wheat flour - Retail,32.25,Rajshahi Division
10/15/2015,Wheat flour - Retail,32.31,Rajshahi Division
11/15/2015,Wheat flour - Retail,32.31,Rajshahi Division
12/15/2015,Wheat flour - Retail,32.23,Rajshahi Division
1/15/2016,Wheat flour - Retail,32.38,Rajshahi Division
2/15/2016,Wheat flour - Retail,32.33,Rajshahi Division
3/15/2016,Wheat flour - Retail,31.83,Rajshahi Division
4/15/2016,Wheat flour - Retail,31.5,Rajshahi Division
5/15/2016,Wheat flour - Retail,31.18,Rajshahi Division
6/15/2016,Wheat flour - Retail,30.9,Rajshahi Division
7/15/2016,Wheat flour - Retail,30.64,Rajshahi Division
8/15/2016,Wheat flour - Retail,30.2,Rajshahi Division
9/15/2016,Wheat flour - Retail,30.3,Rajshahi Division
10/15/2016,Wheat flour - Retail,30.4,Rajshahi Division
11/15/2016,Wheat flour - Retail,30.27,Rajshahi Division
12/15/2016,Wheat flour - Retail,30.1,Rajshahi Division
1/15/2017,Wheat flour - Retail,30.36,Rajshahi Division
2/15/2017,Wheat flour - Retail,29.92,Rajshahi Division
3/15/2017,Wheat flour - Retail,30,Rajshahi Division
4/15/2017,Wheat flour - Retail,30.0833,Rajshahi Division
5/15/2017,Wheat flour - Retail,30.3846,Rajshahi Division
6/15/2017,Wheat flour - Retail,29.5288,Rajshahi Division
7/15/2017,Wheat flour - Retail,29.5113,Rajshahi Division
8/15/2017,Wheat flour - Retail,29.9413,Rajshahi Division
9/15/2017,Wheat flour - Retail,31.5587,Rajshahi Division
10/15/2017,Wheat flour - Retail,31.9114,Rajshahi Division
11/15/2017,Wheat flour - Retail,32.3,Rajshahi Division
12/15/2017,Wheat flour - Retail,32.25,Rajshahi Division
1/15/2018,Wheat flour - Retail,32.151,Rajshahi Division
2/15/2018,Wheat flour - Retail,31.702,Rajshahi Division
3/15/2018,Wheat flour - Retail,31.279,Rajshahi Division
4/15/2018,Wheat flour - Retail,31.143,Rajshahi Division
5/15/2018,Wheat flour - Retail,31.055,Rajshahi Division
6/15/2018,Wheat flour - Retail,30.833,Rajshahi Division
7/15/2018,Wheat flour - Retail,30.833,Rajshahi Division
8/15/2018,Wheat flour - Retail,30.743,Rajshahi Division
9/15/2018,Wheat flour - Retail,31.95,Rajshahi Division
10/15/2018,Wheat flour - Retail,32.083,Rajshahi Division
11/15/2018,Wheat flour - Retail,31.932,Rajshahi Division
12/15/2018,Wheat flour - Retail,32.03,Rajshahi Division
1/15/2019,Wheat flour - Retail,31.93,Rajshahi Division
2/15/2019,Wheat flour - Retail,31.6,Rajshahi Division
3/15/2019,Wheat flour - Retail,31.58,Rajshahi Division
4/15/2019,Wheat flour - Retail,31.58,Rajshahi Division
5/15/2019,Wheat flour - Retail,31.51,Rajshahi Division
6/15/2019,Wheat flour - Retail,31.3,Rajshahi Division
7/15/2019,Wheat flour - Retail,31.3,Rajshahi Division
10/15/2019,Wheat flour - Retail,31.4,Rajshahi Division
11/15/2019,Wheat flour - Retail,31.3,Rajshahi Division
12/15/2019,Wheat flour - Retail,31.5,Rajshahi Division
1/15/2020,Wheat flour - Retail,31.6,Rajshahi Division
2/15/2020,Wheat flour - Retail,31.6,Rajshahi Division
3/15/2020,Wheat flour - Retail,31.6,Rajshahi Division
4/15/2020,Wheat flour - Retail,31.81,Rajshahi Division
5/15/2020,Wheat flour - Retail,31.7,Rajshahi Division
6/15/2020,Wheat flour - Retail,31.88,Rajshahi Division
7/15/2020,Wheat flour - Retail,32.5,Rajshahi Division
8/15/2020,Wheat flour - Retail,32.5,Rajshahi Sadar
9/15/2020,Wheat flour - Retail,32.5,Rajshahi Sadar
10/15/2020,Wheat flour - Retail,32.5,Rajshahi Sadar
11/15/2020,Wheat flour - Retail,32.5,Rajshahi Sadar
12/15/2020,Wheat flour - Retail,32.5,Rajshahi Sadar
1/15/2021,Wheat flour - Retail,32.5,Rajshahi Sadar
2/15/2021,Wheat flour - Retail,32.5,Rajshahi Sadar
3/15/2021,Wheat flour - Retail,32.98,Rajshahi Sadar
4/15/2021,Wheat flour - Retail,34.5,Rajshahi Sadar
5/15/2021,Wheat flour - Retail,34.5,Rajshahi Sadar
6/15/2021,Wheat flour - Retail,34.5,Rajshahi Sadar
7/15/2021,Wheat flour - Retail,34.5,Rajshahi Sadar
8/15/2021,Wheat flour - Retail,34.5,Rajshahi Sadar
9/15/2021,Wheat flour - Retail,34.92,Rajshahi Sadar
10/15/2021,Wheat flour - Retail,35,Rajshahi Sadar
11/15/2021,Wheat flour - Retail,36.97,Rajshahi Sadar
12/15/2021,Wheat flour - Retail,39,Rajshahi Sadar
