date,cmname,price,mktname
2/15/2012,Wheat flour - Retail,33.3333,Dhaka Division
3/15/2012,Wheat flour - Retail,36.3077,Dhaka Division
4/15/2012,Wheat flour - Retail,36.6,Dhaka Division
5/15/2012,Wheat flour - Retail,34.3571,Dhaka Division
6/15/2012,Wheat flour - Retail,33.7857,Dhaka Division
7/15/2012,Wheat flour - Retail,32.9286,Dhaka Division
8/15/2012,Wheat flour - Retail,33.2143,Dhaka Division
9/15/2012,Wheat flour - Retail,35.0833,Dhaka Division
10/15/2012,Wheat flour - Retail,37.6,Dhaka Division
11/15/2012,Wheat flour - Retail,38.1333,Dhaka Division
12/15/2012,Wheat flour - Retail,38.13,Dhaka Division
1/15/2013,Wheat flour - Retail,32.47,Dhaka Division
2/15/2013,Wheat flour - Retail,38.82,Dhaka Division
3/15/2013,Wheat flour - Retail,38.87,Dhaka Division
4/15/2013,Wheat flour - Retail,38.79,Dhaka Division
5/15/2013,Wheat flour - Retail,38.13,Dhaka Division
6/15/2013,Wheat flour - Retail,38,Dhaka Division
7/15/2013,Wheat flour - Retail,37.92,Dhaka Division
8/15/2013,Wheat flour - Retail,37.5385,Dhaka Division
9/15/2013,Wheat flour - Retail,36.9167,Dhaka Division
10/15/2013,Wheat flour - Retail,35.6429,Dhaka Division
11/15/2013,Wheat flour - Retail,36.1429,Dhaka Division
12/15/2013,Wheat flour - Retail,36.87,Dhaka Division
1/15/2014,Wheat flour - Retail,37.67,Dhaka Division
2/15/2014,Wheat flour - Retail,37.4667,Dhaka Division
3/15/2014,Wheat flour - Retail,37.4,Dhaka Division
4/15/2014,Wheat flour - Retail,37.33,Dhaka Division
5/15/2014,Wheat flour - Retail,36.79,Dhaka Division
6/15/2014,Wheat flour - Retail,36.7857,Dhaka Division
7/15/2014,Wheat flour - Retail,36.6154,Dhaka Division
8/15/2014,Wheat flour - Retail,36.3571,Dhaka Division
9/15/2014,Wheat flour - Retail,36.3077,Dhaka Division
10/15/2014,Wheat flour - Retail,36,Dhaka Division
11/15/2014,Wheat flour - Retail,36,Dhaka Division
12/15/2014,Wheat flour - Retail,36.5,Dhaka Division
1/15/2015,Wheat flour - Retail,36.5,Dhaka Division
2/15/2015,Wheat flour - Retail,36.6429,Dhaka Division
3/15/2015,Wheat flour - Retail,36.6429,Dhaka Division
4/15/2015,Wheat flour - Retail,36,Dhaka Division
5/15/2015,Wheat flour - Retail,35.0714,Dhaka Division
6/15/2015,Wheat flour - Retail,34.7143,Dhaka Division
7/15/2015,Wheat flour - Retail,34.5714,Dhaka Division
8/15/2015,Wheat flour - Retail,34.3846,Dhaka Division
9/15/2015,Wheat flour - Retail,33.85,Dhaka Division
10/15/2015,Wheat flour - Retail,33.85,Dhaka Division
11/15/2015,Wheat flour - Retail,33.77,Dhaka Division
12/15/2015,Wheat flour - Retail,33.61,Dhaka Division
1/15/2016,Wheat flour - Retail,33.46,Dhaka Division
2/15/2016,Wheat flour - Retail,33.33,Dhaka Division
3/15/2016,Wheat flour - Retail,33.25,Dhaka Division
4/15/2016,Wheat flour - Retail,33.14,Dhaka Division
5/15/2016,Wheat flour - Retail,32.85,Dhaka Division
6/15/2016,Wheat flour - Retail,32.38,Dhaka Division
7/15/2016,Wheat flour - Retail,32.36,Dhaka Division
8/15/2016,Wheat flour - Retail,32.46,Dhaka Division
9/15/2016,Wheat flour - Retail,32.2,Dhaka Division
10/15/2016,Wheat flour - Retail,31.92,Dhaka Division
11/15/2016,Wheat flour - Retail,32.1,Dhaka Division
12/15/2016,Wheat flour - Retail,32.1,Dhaka Division
1/15/2017,Wheat flour - Retail,31.93,Dhaka Division
2/15/2017,Wheat flour - Retail,31.8,Dhaka Division
3/15/2017,Wheat flour - Retail,31.67,Dhaka Division
4/15/2017,Wheat flour - Retail,31.375,Dhaka Division
5/15/2017,Wheat flour - Retail,31.2857,Dhaka Division
6/15/2017,Wheat flour - Retail,31.1,Dhaka Division
7/15/2017,Wheat flour - Retail,31.08,Dhaka Division
8/15/2017,Wheat flour - Retail,30.82,Dhaka Division
9/15/2017,Wheat flour - Retail,32.0308,Dhaka Division
10/15/2017,Wheat flour - Retail,32.4467,Dhaka Division
11/15/2017,Wheat flour - Retail,32.1,Dhaka Division
12/15/2017,Wheat flour - Retail,32.158,Dhaka Division
1/15/2018,Wheat flour - Retail,32.538,Dhaka Division
2/15/2018,Wheat flour - Retail,32.361,Dhaka Division
3/15/2018,Wheat flour - Retail,32.142,Dhaka Division
4/15/2018,Wheat flour - Retail,32.022,Dhaka Division
5/15/2018,Wheat flour - Retail,32.014,Dhaka Division
6/15/2018,Wheat flour - Retail,32.135,Dhaka Division
7/15/2018,Wheat flour - Retail,32.056,Dhaka Division
8/15/2018,Wheat flour - Retail,31.979,Dhaka Division
9/15/2018,Wheat flour - Retail,32.312,Dhaka Division
10/15/2018,Wheat flour - Retail,32.365,Dhaka Division
11/15/2018,Wheat flour - Retail,32.408,Dhaka Division
12/15/2018,Wheat flour - Retail,32.33,Dhaka Division
1/15/2019,Wheat flour - Retail,32.72,Dhaka Division
2/15/2019,Wheat flour - Retail,32.72,Dhaka Division
3/15/2019,Wheat flour - Retail,32.73,Dhaka Division
4/15/2019,Wheat flour - Retail,32.69,Dhaka Division
5/15/2019,Wheat flour - Retail,32.82,Dhaka Division
6/15/2019,Wheat flour - Retail,32.54,Dhaka Division
7/15/2019,Wheat flour - Retail,32.5,Dhaka Division
10/15/2019,Wheat flour - Retail,32.5,Dhaka Division
11/15/2019,Wheat flour - Retail,32.6,Dhaka Division
12/15/2019,Wheat flour - Retail,32.8,Dhaka Division
1/15/2020,Wheat flour - Retail,32.8,Dhaka Division
2/15/2020,Wheat flour - Retail,32.6,Dhaka Division
3/15/2020,Wheat flour - Retail,32.7,Dhaka Division
4/15/2020,Wheat flour - Retail,32.89,Dhaka Division
5/15/2020,Wheat flour - Retail,33.1,Dhaka Division
6/15/2020,Wheat flour - Retail,33.3,Dhaka Division
7/15/2020,Wheat flour - Retail,34,Dhaka Division
8/15/2020,Wheat flour - Retail,26.29,Dhaka
9/15/2020,Wheat flour - Retail,26.93,Dhaka
10/15/2020,Wheat flour - Retail,27.67,Dhaka
11/15/2020,Wheat flour - Retail,28.69,Dhaka
12/15/2020,Wheat flour - Retail,29,Dhaka
1/15/2021,Wheat flour - Retail,29,Dhaka
2/15/2021,Wheat flour - Retail,29.79,Dhaka
3/15/2021,Wheat flour - Retail,29.5,Dhaka
4/15/2021,Wheat flour - Retail,29.3799,Dhaka
5/15/2021,Wheat flour - Retail,29.11,Dhaka
6/15/2021,Wheat flour - Retail,36.5,Dhaka
7/15/2021,Wheat flour - Retail,36.5,Dhaka
8/15/2021,Wheat flour - Retail,38.35,Dhaka
9/15/2021,Wheat flour - Retail,39,Dhaka
10/15/2021,Wheat flour - Retail,39,Dhaka
11/15/2021,Wheat flour - Retail,39.32,Dhaka
12/15/2021,Wheat flour - Retail,42.21,Dhaka
